latitude,longitude,messageTime,odometer.value,truck_name,timeedit,datetime
43.0528,-76.092942,2020-12-17T15:53:23Z,43417.69,951170,2020-12-17 15:53:23+00:00,2020-12-17 11:00:00
43.052871,-76.091591,2020-12-17T15:53:38Z,43417.75,951170,2020-12-17 15:53:38+00:00,2020-12-17 11:00:00
43.052942,-76.09088,2020-12-17T15:53:54Z,43417.81,951170,2020-12-17 15:53:54+00:00,2020-12-17 11:00:00
43.052515,-76.090666,2020-12-17T15:54:09Z,43417.81,951170,2020-12-17 15:54:09+00:00,2020-12-17 11:00:00
43.052088,-76.09088,2020-12-17T15:54:24Z,43417.88,951170,2020-12-17 15:54:24+00:00,2020-12-17 11:00:00
43.052017,-76.092231,2020-12-17T15:54:39Z,43417.94,951170,2020-12-17 15:54:39+00:00,2020-12-17 11:00:00
43.051946,-76.09344,2020-12-17T15:54:54Z,43418.06,951170,2020-12-17 15:54:54+00:00,2020-12-17 11:00:00
43.052017,-76.093937,2020-12-17T15:55:09Z,43418.06,951170,2020-12-17 15:55:09+00:00,2020-12-17 11:00:00
43.0528,-76.09408,2020-12-17T15:55:25Z,43418.06,951170,2020-12-17 15:55:25+00:00,2020-12-17 11:00:00
43.053511,-76.094151,2020-12-17T15:55:40Z,43418.19,951170,2020-12-17 15:55:40+00:00,2020-12-17 11:00:00
43.053653,-76.09344,2020-12-17T15:55:55Z,43418.19,951170,2020-12-17 15:55:55+00:00,2020-12-17 11:00:00
43.053724,-76.092373,2020-12-17T15:56:10Z,43418.31,951170,2020-12-17 15:56:10+00:00,2020-12-17 11:00:00
43.053724,-76.091448,2020-12-17T15:56:25Z,43418.31,951170,2020-12-17 15:56:25+00:00,2020-12-17 11:00:00
43.053795,-76.09088,2020-12-17T15:56:40Z,43418.37,951170,2020-12-17 15:56:40+00:00,2020-12-17 11:00:00
43.053368,-76.090737,2020-12-17T15:56:56Z,43418.37,951170,2020-12-17 15:56:56+00:00,2020-12-17 11:00:00
43.052942,-76.090808,2020-12-17T15:57:11Z,43418.44,951170,2020-12-17 15:57:11+00:00,2020-12-17 11:00:00
43.052871,-76.092017,2020-12-17T15:57:26Z,43418.44,951170,2020-12-17 15:57:26+00:00,2020-12-17 11:00:00
43.0528,-76.093511,2020-12-17T15:57:41Z,43418.5,951170,2020-12-17 15:57:41+00:00,2020-12-17 11:00:00
43.0528,-76.094008,2020-12-17T15:57:56Z,43418.56,951170,2020-12-17 15:57:56+00:00,2020-12-17 11:00:00
43.053511,-76.09408,2020-12-17T15:58:12Z,43418.62,951170,2020-12-17 15:58:12+00:00,2020-12-17 11:00:00
43.053653,-76.093653,2020-12-17T15:58:27Z,43418.62,951170,2020-12-17 15:58:27+00:00,2020-12-17 11:00:00
43.053724,-76.092728,2020-12-17T15:58:42Z,43418.68,951170,2020-12-17 15:58:42+00:00,2020-12-17 11:00:00
43.053724,-76.091591,2020-12-17T15:58:57Z,43418.75,951170,2020-12-17 15:58:57+00:00,2020-12-17 11:00:00
43.053795,-76.09088,2020-12-17T15:59:12Z,43418.81,951170,2020-12-17 15:59:12+00:00,2020-12-17 11:00:00
43.053368,-76.090737,2020-12-17T15:59:28Z,43418.81,951170,2020-12-17 15:59:28+00:00,2020-12-17 11:00:00
43.052942,-76.09088,2020-12-17T15:59:43Z,43418.87,951170,2020-12-17 15:59:43+00:00,2020-12-17 11:00:00
43.052871,-76.092302,2020-12-17T15:59:58Z,43418.93,951170,2020-12-17 15:59:58+00:00,2020-12-17 11:00:00
43.0528,-76.093795,2020-12-17T16:00:13Z,43419.06,951170,2020-12-17 16:00:13+00:00,2020-12-17 12:00:00
43.052728,-76.094506,2020-12-17T16:00:28Z,43419.06,951170,2020-12-17 16:00:28+00:00,2020-12-17 12:00:00
43.052657,-76.095146,2020-12-17T16:00:44Z,43419.06,951170,2020-12-17 16:00:44+00:00,2020-12-17 12:00:00
43.052088,-76.095288,2020-12-17T16:00:59Z,43419.12,951170,2020-12-17 16:00:59+00:00,2020-12-17 12:00:00
43.051377,-76.095288,2020-12-17T16:01:14Z,43419.18,951170,2020-12-17 16:01:14+00:00,2020-12-17 12:00:00
43.051093,-76.095288,2020-12-17T16:01:29Z,43419.18,951170,2020-12-17 16:01:29+00:00,2020-12-17 12:00:00
43.051022,-76.09536,2020-12-17T16:01:44Z,43419.24,951170,2020-12-17 16:01:44+00:00,2020-12-17 12:00:00
43.050951,-76.096497,2020-12-17T16:02:00Z,43419.24,951170,2020-12-17 16:02:00+00:00,2020-12-17 12:00:00
43.050808,-76.098275,2020-12-17T16:02:15Z,43419.37,951170,2020-12-17 16:02:15+00:00,2020-12-17 12:00:00
43.050737,-76.099982,2020-12-17T16:02:30Z,43419.37,951170,2020-12-17 16:02:30+00:00,2020-12-17 12:00:00
43.050666,-76.101191,2020-12-17T16:02:45Z,43419.49,951170,2020-12-17 16:02:45+00:00,2020-12-17 12:00:00
43.050595,-76.102471,2020-12-17T16:03:00Z,43419.55,951170,2020-12-17 16:03:00+00:00,2020-12-17 12:00:00
43.050524,-76.10368,2020-12-17T16:03:15Z,43419.68,951170,2020-12-17 16:03:15+00:00,2020-12-17 12:00:00
43.050951,-76.103893,2020-12-17T16:03:31Z,43419.68,951170,2020-12-17 16:03:31+00:00,2020-12-17 12:00:00
43.052017,-76.103964,2020-12-17T16:03:46Z,43419.68,951170,2020-12-17 16:03:46+00:00,2020-12-17 12:00:00
43.052871,-76.104035,2020-12-17T16:04:01Z,43419.8,951170,2020-12-17 16:04:01+00:00,2020-12-17 12:00:00
43.053653,-76.104035,2020-12-17T16:04:16Z,43419.87,951170,2020-12-17 16:04:16+00:00,2020-12-17 12:00:00
43.054648,-76.103893,2020-12-17T16:04:31Z,43419.93,951170,2020-12-17 16:04:31+00:00,2020-12-17 12:00:00
43.054933,-76.103893,2020-12-17T16:04:47Z,43419.93,951170,2020-12-17 16:04:47+00:00,2020-12-17 12:00:00
43.055431,-76.103822,2020-12-17T16:05:02Z,43419.99,951170,2020-12-17 16:05:02+00:00,2020-12-17 12:00:00
43.056568,-76.103964,2020-12-17T16:05:17Z,43420.05,951170,2020-12-17 16:05:17+00:00,2020-12-17 12:00:00
43.058062,-76.104106,2020-12-17T16:05:33Z,43420.18,951170,2020-12-17 16:05:33+00:00,2020-12-17 12:00:00
43.058346,-76.104106,2020-12-17T16:05:47Z,43420.18,951170,2020-12-17 16:05:47+00:00,2020-12-17 12:00:00
43.058346,-76.104106,2020-12-17T16:06:03Z,43420.24,951170,2020-12-17 16:06:03+00:00,2020-12-17 12:00:00
43.019946,-76.167537,2020-12-17T15:51:53Z,1452.87,1112291,2020-12-17 15:51:53+00:00,2020-12-17 11:00:00
43.019946,-76.167253,2020-12-17T15:53:55Z,1453.18,1112291,2020-12-17 15:53:55+00:00,2020-12-17 11:00:00
43.019946,-76.167964,2020-12-17T15:55:55Z,1453.49,1112291,2020-12-17 15:55:55+00:00,2020-12-17 11:00:00
43.020017,-76.169173,2020-12-17T15:57:57Z,1453.8600000000001,1112291,2020-12-17 15:57:57+00:00,2020-12-17 11:00:00
43.021013,-76.170595,2020-12-17T15:59:57Z,1454.18,1112291,2020-12-17 15:59:57+00:00,2020-12-17 11:00:00
43.020373,-76.171804,2020-12-17T16:01:57Z,1454.55,1112291,2020-12-17 16:01:57+00:00,2020-12-17 12:00:00
43.022577,-76.170737,2020-12-17T16:03:57Z,1454.98,1112291,2020-12-17 16:03:57+00:00,2020-12-17 12:00:00
43.022648,-76.170097,2020-12-17T16:05:57Z,1455.3600000000001,1112291,2020-12-17 16:05:57+00:00,2020-12-17 12:00:00
